subsystem,code,lang,short_message,user_hint,operation
1,0X451D,nl,Verre werkstation communicatie abnormaal,Verre werkstation communicatie abnormaal,
8,0X451D,nl,Verre werkstation communicatie abnormaal,Verre werkstation communicatie abnormaal,
1,0X452B,nl,workstationWerkstation communicatie fout,Lokale TSA-fout,Klik op VERWIJDEREN om te herstellen
8,0X452B,nl,workstationWerkstation communicatie fout,Lokale TSA-fout,Klik op VERWIJDEREN om te herstellen
1,0X453B,nl,workstationWerkstation communicatie fout,Video codec fout,Klik op VERWIJDEREN om te herstellen
8,0X453B,nl,workstationWerkstation communicatie fout,Video codec fout,Klik op VERWIJDEREN om te herstellen
1,0X454D,nl,Incompatibele TSA-softwareversie,Incompatibele TSA-softwareversie,
8,0X454D,nl,Incompatibele TSA-softwareversie,Incompatibele TSA-softwareversie,
1,0X455A,nl,Gegevensuitzondering,Gegevensuitzondering,Klik op VERWIJDEREN om te herstellen
8,0X500D,nl,Valse controlegegevens,Valse controlegegevens,
1,0X533D,nl,Abnormale communicatie,Abnormale communicatie,
8,0X533D,nl,Abnormale communicatie,Abnormale communicatie,
8,0X606D,nl,Masterarm niet opbergbaar,Masterarm niet opbergbaar,
1,0X606D,nl,Masterarm niet opbergbaar,Masterarm niet opbergbaar,
1,0X607D,nl,Steriel implementeren,Steriel implementeren,
1,0X608D,nl,Steriel opbergen,Steriel opbergen,
5,0X610A,nl,Netwerkfout,Netwerkfout,Klik op VERWIJDEREN om te herstellen
A,0X610A,nl,Netwerkfout,Netwerkfout,Klik op VERWIJDEREN om te herstellen
5,0X622B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X622B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X623B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X623B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X626B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X626B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
1,0X626D,nl,Motorfout,Motorfout,Contacteer klantenservice
8,0X626D,nl,Motorfout,Motorfout,
5,0X627B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X627B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X640B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X640B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X641B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X641B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X642B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X642B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X643B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X643B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X651B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X651B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X652B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X652B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X653B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X653B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X660B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X660B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X662B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X662B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X663B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X663B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
8,0X090E,nl,Motorfout,,
8,0X665A,nl,Gegevensuitzondering,Gegevensuitzondering,Klik op VERWIJDEREN om te herstellen
5,0X665B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X665B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X666B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X666B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X66AB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X66AB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X66CB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X66CB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X680B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X680B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X682B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X682B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X683B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X683B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X685B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X685B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X686B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X686B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X68AB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X68AB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X68CB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X68CB,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6A0B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6A0B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6A4B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6A4B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6A5B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6A5B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6A6B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6A6B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6A7B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6A7B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6B0B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
A,0X6B0B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
5,0X6B1B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
A,0X6B1B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
5,0X6B2B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
A,0X6B2B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
5,0X6B4B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
A,0X6B4B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
5,0X6B5B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
A,0X6B5B,nl,Motorfout,Valse controlegegevens,Klik op VERWIJDEREN om te herstellen
5,0X6C0B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C0B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C1B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C1B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C2B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C2B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C3B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
4,0X030A,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
4,0X100A,nl,Motorfout,Netwerkfout,Klik op VERWIJDEREN om te herstellen
4,0X110A,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C3B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C4B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C4B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C5B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C5B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C6B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C6B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C7B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C7B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C8B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C8B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6C9B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6C9B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D0B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6D0B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D1B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6D1B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D2B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6D2B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D3B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6D3B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D4B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6D4B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6D5B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
A,0X6D5B,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D6A,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6D6A,nl,Motorfout,Motorfout,Klik op VERWIJDEREN om te herstellen
5,0X6D7B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6D7B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6D7D,nl,Motorfout,Motorfout,
5,0X6D8B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
A,0X6D8B,nl,Motorfout,Hardwarefout,Klik op VERWIJDEREN om te herstellen
5,0X6D9B,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
A,0X6D9B,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
5,0X6DAB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
A,0X6DAB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
5,0X6DCB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
A,0X6DCB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
5,0X6DDB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
A,0X6DDB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
5,0X6DEB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
A,0X6DEB,nl,Motorfout,Motorstoring,Klik op VERWIJDEREN om te herstellen
8,0X555E,nl,,,
8,0X556E,nl,,,
8,0X557E,nl,,,
8,0X558E,nl,,,
1,0X70BD,nl,Tijdslimiet voor informatielezen,Tijdslimiet voor informatielezen,
8,0X70BD,nl,Tijdslimiet voor informatielezen,Tijdslimiet voor informatielezen,
1,0X70CD,nl,CPU overbelast,CPU overbelast,
8,0X70CD,nl,CPU overbelast,CPU overbelast,
1,0X70DD,nl,Pedaalsignaal verbroken,Pedaalsignaal verbroken,
5,0X801D,nl,Motorstoring,Motorstoring,
A,0X801D,nl,Motorstoring,Motorstoring,
5,0X802D,nl,Motorstoring,Motorstoring,
A,0X802D,nl,Motorstoring,Motorstoring,
5,0X803D,nl,Motorstoring,Motorstoring,
A,0X803D,nl,Motorstoring,Motorstoring,
5,0X804D,nl,Motorstoring,Motorstoring,
A,0X804D,nl,Motorstoring,Motorstoring,
6,0XB01B,nl,Abnormaal beeld,Abnormale beeld verwerving,Klik op VERWIJDEREN om te herstellen
6,0XB02B,nl,Abnormale endoscoopverbinding,Abnormale endoscoopverbinding,Herplaats endoscoop
6,0XB03B,nl,Endoscoop verbroken,Endoscoop verbroken,Klik op VERWIJDEREN om te herstellen
6,0XB03D,nl,Endoscoop verbroken,Endoscoop verbroken,
6,0XB04B,nl,Abnormaal beeld,Ononderbroken Beeld,Klik op VERWIJDEREN om te herstellen
6,0XB05D,nl,,,Herstart endoscoop controller
6,0XB06D,nl,,,Herstart endoscoop controller
6,0XB07A,nl,Netwerkfout,Netwerkfout,Klik op VERWIJDEREN om te herstellen
6,0XB50C,nl,Afwijking van de USB-flashdisk-verbinding,Afwijking van de USB-flashdisk-verbinding,
6,0XB50D,nl,Afwijking van de USB-flashdisk-verbinding,Afwijking van de USB-flashdisk-verbinding,
6,0XB51C,nl,Onvoldoende endoscoop controller schijfruimte,Onvoldoende endoscoop controller schijfruimte,Contacteer klantenservice
6,0XB51D,nl,Onvoldoende endoscoop controller schijfruimte,Onvoldoende endoscoop controller schijfruimte,Contacteer klantenservice
6,0XB52C,nl,Endoscoop controller CPU is overbelast,Endoscoop controller CPU is overbelast,
6,0XB52D,nl,Endoscoop controller CPU is overbelast,Endoscoop controller CPU is overbelast,
6,0XB53C,nl,Onvoldoende USB-flash schijfruimte,Onvoldoende USB-flash schijfruimte,Vervangen
6,0XB53D,nl,Onvoldoende USB-flash schijfruimte,Onvoldoende USB-flash schijfruimte,Vervangen
6,0XBA0D,nl,Uit-sync afbeelding,Uit-sync afbeelding,Herplaats endoscoop
6,0XBA1A,nl,,,Herstart endoscoop controller
6,0XBA2A,nl,Slecht 3D-effect weergaveeffect,Slecht 3D-effect weergaveeffect,Herstart endoscoop controller
6,0XBA3D,nl,,,Herstart endoscoop controller
6,0XBA5C,nl,Aero-bureaublad gestart is mislukt,Aero-bureaublad gestart is mislukt,
6,0XBA5D,nl,Aero-bureaublad gestart is mislukt,Aero-bureaublad gestart is mislukt,
6,0XBA6C,nl,USB-flashdisk ongeautoriseerd,USB-flashdisk ongeautoriseerd,Gebruik na authenticatie
6,0XBA6D,nl,USB-flashdisk ongeautoriseerd,USB-flashdisk ongeautoriseerd,Gebruik na authenticatie
6,0XBA7D,nl,Verbinding energieplatform mislukt,Verbinding energieplatform mislukt,Contacteer klantenservice
6,0XBA8D,nl,Identificatie van het endoscooptype is mislukt,Identificatie van het endoscooptype is mislukt,Vervang endoscoop
1,0X310E,nl,,,
1,0X500E,nl,,,
1,0X501E,nl,,,
1,0X502E,nl,,,
1,0X503E,nl,,,
1,0X504E,nl,,,
1,0X505E,nl,,,
1,0X506E,nl,,,
1,0X507E,nl,,,
1,0X508E,nl,,,
1,0X509E,nl,,,
1,0X50AE,nl,,,
1,0X50BE,nl,,,
1,0X50CE,nl,,,
1,0X50DE,nl,,,
1,0X50EE,nl,,,
1,0X510E,nl,,,
1,0X511E,nl,,,
1,0X550E,nl,,,
1,0X551E,nl,,,
1,0X552E,nl,,,
1,0X553E,nl,,,
1,0X554E,nl,,,
1,0X555E,nl,,,
1,0X556E,nl,,,
1,0X557E,nl,,,
1,0X558E,nl,,,
1,0X570E,nl,,,
1,0X571E,nl,,,
1,0X572E,nl,,,
1,0X700E,nl,,,
1,0X701E,nl,,,
1,0X702E,nl,,,
1,0X703E,nl,,,
1,0X704E,nl,,,
1,0X705E,nl,,,
1,0X706E,nl,,,
1,0X707E,nl,,,
1,0X708E,nl,,,
1,0X709E,nl,,,
1,0X70AE,nl,,,
1,0X70CE,nl,,,
1,0X710E,nl,,,
1,0X405E,nl,,,
8,0X405E,nl,,,
1,0X66BD,nl,,Contacteer klantenservice,
1,0X143D,nl,Uitgeputte batterij,Uitgeputte batterij,
8,0X143D,nl,Uitgeputte batterij,Uitgeputte batterij,
1,0X144D,nl,Lage batterij,Lage batterij,
8,0X144D,nl,Lage batterij,Lage batterij,
6,0XBA9D,nl,Endoscoopparameters worden geconfigureerd,Endoscoopparameters worden geconfigureerd,
1,0X2BDD,nl,Rechts en linker instrument bereikt de rotatie grens,Rechts en linker instrument bereikt de rotatie grens,
1,0X666D,nl,De softwareversie is inconsistent,De softwareversie is inconsistent,
8,0X666D,nl,De softwareversie is inconsistent,De softwareversie is inconsistent,
8,0X614D,nl,Overschakelen naar het remote systeem,Overschakelen naar het remote systeem,
1,0X624D,nl,Overschakelen naar het lokale systeem,Overschakelen naar het lokale systeem,
1,0X404A,nl,Loskoppelen met pati?ntwagen,Loskoppelen met pati?ntwagen,
1,0X021D,nl,Instrument is geblokkeerd,Instrument is geblokkeerd,
1,0X022E,nl,,,
1,0X030E,nl,,,
1,0X050E,nl,,,
1,0X040E,nl,,,
1,0X090E,nl,,,
1,0X010E,nl,,,
1,0X020E,nl,,,
1,0X559E,nl,,,
1,0X55AE,nl,,,
1,0X55BE,nl,,,
1,0X092E,nl,,,
1,0X344D,nl,,,Controleer adapter
1,0X345D,nl,,,"Controleer instrument, installeer adapter opnieuw"
1,0X360D,nl,Neem het instrument af,Neem het instrument af,
1,0X361D,nl,Neem de adapter af,Neem de adapter af,
1,0X362D,nl,Installeer de adapter,Installeer de adapter,
1,0X128D,nl,Master terug naar nul mislukken,Master terug naar nul mislukken,
1,0X127D,nl,,,Koppel grepen door knijpen
8,0X127D,nl,,,Koppel grepen door knijpen
6,0X129D,nl,Omkeren mislukt,Omkeren mislukt,Controleer verbindingsstatus
1,0X130D,nl,,,Herplaats endoscoop
6,0X144C,nl,Omkeren mislukt,Omkeren mislukt,Reset
1,0X145D,nl,De pati?ntwagen kan niet worden aangepast in de huidige status.,De pati?ntwagen kan niet worden aangepast in de huidige status.,
1,0X146D,nl,Bedien pati?ntkar,Bedien pati?ntkar,
1,0X520E,nl,,,
1,0X533E,nl,,,
3,0X300E,nl,,,
3,0X301E,nl,,,
9,0X300E,nl,,,
9,0X301E,nl,,,
3,0X302E,nl,,,
3,0X303E,nl,,,
3,0X304E,nl,,,
3,0X305E,nl,,,
3,0X306E,nl,,,
3,0X307E,nl,,,
3,0X308E,nl,,,
3,0X309E,nl,,,
9,0X302E,nl,,,
9,0X303E,nl,,,
9,0X304E,nl,,,
9,0X305E,nl,,,
9,0X306E,nl,,,
9,0X307E,nl,,,
9,0X308E,nl,,,
9,0X309E,nl,,,
1,0X57DE,nl,,,
1,0X57AE,nl,,,
1,0X57BE,nl,,,
8,0X57DE,nl,,,
8,0X57AE,nl,,,
8,0X57BE,nl,,,
1,0X579E,nl,,,
1,0X57CE,nl,,,
1,0X514E,nl,,,
1,0X515E,nl,,,
1,0X516E,nl,,,
1,0X517E,nl,,,
1,0X518E,nl,,,
1,0X519E,nl,,,
1,0X521E,nl,,,
1,0X522E,nl,,,
1,0X523E,nl,,,
1,0X524E,nl,,,
1,0X525E,nl,,,
1,0X526E,nl,,,
1,0X527E,nl,,,
1,0X528E,nl,,,
1,0X529E,nl,,,
1,0X52AE,nl,,,
1,0X52BE,nl,,,
1,0X52CE,nl,,,
1,0X52DE,nl,,,
1,0X52EE,nl,,,
1,0X52FE,nl,,,
1,0X530E,nl,,,
1,0X531E,nl,,,
1,0X532E,nl,,,
1,0X57EE,nl,,,
1,0X534E,nl,,,
1,0X535E,nl,,,
1,0X536E,nl,,,
1,0X537E,nl,,,
1,0X538E,nl,,,
1,0X539E,nl,,,
1,0X53AE,nl,,,
1,0X53BE,nl,,,
1,0X53CE,nl,,,
1,0X53DE,nl,,,
1,0X53EE,nl,,,
1,0X53FE,nl,,,
1,0X540E,nl,,,
1,0X541E,nl,,,
1,0X542E,nl,,,
1,0X543E,nl,,,
1,0X544E,nl,,,
1,0X545E,nl,,,
1,0X546E,nl,,,
1,0X547E,nl,,,
1,0X548E,nl,,,
1,0X549E,nl,,,
1,0X54AE,nl,,,
1,0X54BE,nl,,,
1,0X54CE,nl,,,
1,0X54DE,nl,,,
1,0X54EE,nl,,,
1,0X54FE,nl,,,
1,0X560E,nl,,,
1,0X561E,nl,,,
1,0X562E,nl,,,
1,0X563E,nl,,,
1,0X564E,nl,,,
1,0X565E,nl,,,
1,0X567E,nl,,,
1,0X568E,nl,,,
1,0X569E,nl,,,
1,0X56AE,nl,,,
1,0X56CE,nl,,,
1,0X56DE,nl,,,
1,0X56EE,nl,,,
1,0X56FE,nl,,,
1,0X573E,nl,,,
1,0X574E,nl,,,
1,0X575E,nl,,,
1,0X576E,nl,,,
1,0X577E,nl,,,
1,0X578E,nl,,,
8,0X579E,nl,,,
8,0X57CE,nl,,,
8,0X514E,nl,,,
8,0X515E,nl,,,
8,0X516E,nl,,,
8,0X517E,nl,,,
8,0X518E,nl,,,
8,0X519E,nl,,,
8,0X521E,nl,,,
8,0X522E,nl,,,
8,0X523E,nl,,,
8,0X524E,nl,,,
8,0X525E,nl,,,
8,0X526E,nl,,,
8,0X527E,nl,,,
8,0X528E,nl,,,
8,0X529E,nl,,,
8,0X52AE,nl,,,
8,0X52BE,nl,,,
8,0X52CE,nl,,,
8,0X52DE,nl,,,
8,0X52EE,nl,,,
8,0X52FE,nl,,,
8,0X530E,nl,,,
8,0X531E,nl,,,
8,0X532E,nl,,,
8,0X57EE,nl,,,
8,0X534E,nl,,,
8,0X535E,nl,,,
8,0X536E,nl,,,
8,0X537E,nl,,,
8,0X538E,nl,,,
8,0X539E,nl,,,
8,0X53AE,nl,,,
8,0X53BE,nl,,,
8,0X53CE,nl,,,
8,0X53DE,nl,,,
8,0X53EE,nl,,,
8,0X53FE,nl,,,
8,0X540E,nl,,,
8,0X541E,nl,,,
8,0X542E,nl,,,
8,0X543E,nl,,,
8,0X544E,nl,,,
8,0X545E,nl,,,
8,0X546E,nl,,,
8,0X547E,nl,,,
8,0X548E,nl,,,
8,0X549E,nl,,,
8,0X54AE,nl,,,
8,0X54BE,nl,,,
8,0X54CE,nl,,,
8,0X54DE,nl,,,
8,0X54EE,nl,,,
8,0X54FE,nl,,,
8,0X560E,nl,,,
8,0X561E,nl,,,
8,0X562E,nl,,,
8,0X563E,nl,,,
8,0X564E,nl,,,
8,0X565E,nl,,,
8,0X567E,nl,,,
8,0X568E,nl,,,
8,0X569E,nl,,,
8,0X56AE,nl,,,
8,0X56CE,nl,,,
8,0X56DE,nl,,,
8,0X56EE,nl,,,
8,0X56FE,nl,,,
8,0X573E,nl,,,
8,0X574E,nl,,,
8,0X575E,nl,,,
8,0X576E,nl,,,
8,0X577E,nl,,,
8,0X578E,nl,,,
1,0X580C,nl,Niet in staat om de levensduur van het instrument te berekenen,Niet in staat om de levensduur van het instrument te berekenen,
1,0X580E,nl,,,
1,0X512E,nl,,,
1,0X513E,nl,,,
1,0X590E,nl,,,
1,0X591E,nl,,,
1,0X594E,nl,,,
1,0X040D,nl,Bewegingafwijking overschreden,Bewegingafwijking overschreden,Opgelet
8,0X040D,nl,Bewegingafwijking overschreden,Bewegingafwijking overschreden,Opgelet
1,0X665A,nl,Gegevensuitzondering,Gegevensuitzondering,Klik op VERWIJDEREN om te herstellen
8,0X455A,nl,Gegevensuitzondering,Gegevensuitzondering,Klik op VERWIJDEREN om te herstellen
8,0X70CE,nl,,,
1,0X581E,nl,,,
8,0X2BDD,nl,Rechts en linker instrument bereikt de rotatie grens,Rechts en linker instrument bereikt de rotatie grens,
6,0XB07D,nl,Netwerk niet verbonden,Netwerk niet verbonden,Controleer communicatiekabel
1,0x580D,nl,Wacht tot de zelftest eindigt,Wacht tot de zelftest eindigt,
1,0x581D,nl,Afstelling eerst,Afstelling eerst,
1,0x582D,nl,Uitgang chirurgische bevestigde staat eerst,Uitgang chirurgische bevestigde staat eerst,
1,0x583D,nl,Uitgang koppeling controle eerst,Uitgang koppeling controle eerst,
1,0x584D,nl,Exit master-slave controle eerst,Exit master-slave controle eerst,
1,0x585D,nl,Endoscoop controle eerst verlaten,Endoscoop controle eerst verlaten,
6,0XB54D,nl,Seri?le poort abnormaal,Seri?le poort abnormaal,Contacteer klantenservice
6,0XB55D,nl,Instellen van de afbeelding parameter is mislukt,Instellen van de afbeelding parameter is mislukt,Probeer opnieuw
6,0XB56D,nl,Het instrument is te ver van het centrum van het gezichtsveld,Het instrument is te ver van het centrum van het gezichtsveld,
1,0x586D,nl,Pas afstand aan tussen arm {0} en arm {1},Pas afstand aan tussen arm {0} en arm {1},
1,0x55CE,nl,,,
6,0XB57D,nl,Kon afbeelding parameter niet configureren,Kon afbeelding parameter niet configureren,Contacteer klantenservice
6,0XB58A,nl,Endoscoop controller opstarten abnormaal,Endoscoop controller opstarten abnormaal,Herstart endoscoop controller
6,0XB59A,nl,Configureren van endoscoop-controller-interface mislukt,Configureren van endoscoop-controller-interface mislukt,Herstart endoscoop controller
1,0X456A,nl,Gegevensuitzondering,Kon parameters niet overbrengen,Controleer
8,0X456A,nl,Gegevensuitzondering,Kon parameters niet overbrengen,Controleer
1,0X457A,nl,Gegevensuitzondering,Kon parameters niet verifi?ren,Verbind opnieuw
8,0X457A,nl,Gegevensuitzondering,Kon parameters niet verifi?ren,Verbind opnieuw
1,0X458E,nl,,,
1,0X459E,nl,,,
1,0X131D,nl,Herstart mislukt,Herstart mislukt,
8,0X131D,nl,Herstart mislukt,Herstart mislukt,
1,0X453D,nl,FPS is laag,FPS is laag,Werk langzaam
8,0X453D,nl,FPS is laag,FPS is laag,Werk langzaam
1,0X587D,nl,Master reset bezig,Master reset bezig,
1,0X88BE,nl,,,
8,0X587D,nl,Master reset bezig,Master reset bezig,
8,0X88BE,nl,,,
1,0X103A,nl,Netwerkfout,Pati?nt netwerkkabelverbinding mislukt,Controleer en klik op VERWIJDEREN om te herstellen
1,0X104A,nl,Netwerkfout,Noodkabelverbinding mislukt,Controleer en klik op VERWIJDEREN om te herstellen
1,0X105A,nl,Hardwarefout,Ongeldig vergunning certificaat,Herstart systeem
8,0X105A,nl,Hardwarefout,Ongeldig vergunning certificaat,Herstart systeem
1,0X588D,nl,Console audio-apparaat niet aangesloten,Console audio-apparaat niet aangesloten,Contacteer klantenservice
1,0X589D,nl,Endoscoop controller audio-apparaat niet aansluiten,Endoscoop controller audio-apparaat niet aansluiten,Contacteer klantenservice
1,0X591D,nl,Audio service uitzondering,Audio service uitzondering,Contacteer klantenservice
1,0X592D,nl,Console interface controle abnormaal,Console interface controle abnormaal,Contacteer klantenservice
1,0X593D,nl,"Instrument te hoog, pas omlaag aan","Instrument te hoog, pas omlaag aan",
