subsystem,code,lang,short_message,user_hint,operation
1,0X342D,fr,Veuillez contacter le service à la clientèle,Veuillez contacter le service à la clientèle,
1,0X343D,fr,Veuillez contacter le service à la clientèle,Veuillez contacter le service à la clientèle,
1,0X350D,fr,Ajustement automatique du bras d'esclave,Ajustement automatique du bras d'esclave,Veuillez garder vos mains sur les accoudoirs
1,0X400B,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Cliquer sur REMOVE pour restaurer
4,0X135D,fr,Échec de libération de la base,Échec de libération de la base,
4,0X134D,fr,Échec verrouillé de la base,Échec verrouillé de la base,
4,0X136D,fr,Pression d'huile de soutènement anormale,Pression d'huile de soutènement anormale,
8,0X400B,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Cliquer sur REMOVE pour restaurer
8,0X400D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,
1,0X400D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,
8,0X401D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Aucune intervention chirurgicale autorisée
8,0X402D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Opération non recommandée
8,0X403D,fr,Qualité moyenne du réseau,Qualité moyenne du réseau,Veuillez activer lentement et avec prudence
8,0X404D,fr,Qualité moyenne du réseau,Qualité moyenne du réseau,Veuillez activer lentement
8,0X410D,fr,Défaut du terminal local,Défaut du terminal local,
1,0X410D,fr,Défaut du terminal local,Défaut du terminal local,
8,0X411D,fr,Terminal local Log out,Terminal local Log out,
1,0X411D,fr,Terminal local Log out,Terminal local Log out,
8,0X412D,fr,Commande de commutation vers le terminal local,Commande de commutation vers le terminal local,
1,0X412D,fr,Commande de commutation vers le terminal local,Commande de commutation vers le terminal local,
8,0X413D,fr,Commande de commutation vers le terminal éloigné,Commande de commutation vers le terminal éloigné,
1,0X413D,fr,Commande de commutation vers le terminal éloigné,Commande de commutation vers le terminal éloigné,
8,0X414D,fr,Veuillez vérifier les paramètres du réseau,Veuillez vérifier les paramètres du réseau,
8,0X415D,fr,Veuillez vérifier le code de vérification,Veuillez vérifier le code de vérification,
1,0X416D,fr,Réseau connecté,Réseau connecté,
8,0X416D,fr,Réseau connecté,Réseau connecté,
1,0X417D,fr,Le réseau est débranché,Le réseau est débranché,
8,0X417D,fr,Le réseau est débranché,Le réseau est débranché,
8,0X420D,fr,Veuillez prendre le relais avant l'arrêt,Veuillez prendre le relais avant l'arrêt,
1,0X420D,fr,Veuillez prendre le relais avant l'arrêt,Veuillez prendre le relais avant l'arrêt,
8,0X450B,fr,Erreur de poste de travail de communication,Le logiciel d'agent est anormal,Cliquer sur REMOVE pour restaurer
1,0X450B,fr,Erreur de poste de travail de communication,Le logiciel d'agent est anormal,Cliquer sur REMOVE pour restaurer
1,0X451D,fr,La communication du poste de travail à distance est anormale,La communication du poste de travail à distance est anormale,
8,0X451D,fr,La communication du poste de travail à distance est anormale,La communication du poste de travail à distance est anormale,
1,0X452B,fr,Erreur de poste de travail de communication,Défaut de TSA locale,Cliquer sur REMOVE pour restaurer
8,0X452B,fr,Erreur de poste de travail de communication,Défaut de TSA locale,Cliquer sur REMOVE pour restaurer
1,0X453B,fr,Erreur de poste de travail de communication,Défaut de codec vidéo,Cliquer sur REMOVE pour restaurer
8,0X453B,fr,Erreur de poste de travail de communication,Défaut de codec vidéo,Cliquer sur REMOVE pour restaurer
1,0X454D,fr,La version du logiciel TSA est incompatible,La version du logiciel TSA est incompatible,
8,0X454D,fr,La version du logiciel TSA est incompatible,La version du logiciel TSA est incompatible,
1,0X455A,fr,Exception concernant les données,Exception concernant les données,Cliquer sur REMOVE pour restaurer
8,0X500D,fr,Données de contrôle erronées,Données de contrôle erronées,
1,0X533D,fr,Communication anormale,Communication anormale,
8,0X533D,fr,Communication anormale,Communication anormale,
8,0X606D,fr,Le bras maître n'est pas rangé,Le bras maître n'est pas rangé,
1,0X606D,fr,Le bras maître n'est pas rangé,Le bras maître n'est pas rangé,
1,0X607D,fr,Échec du déploiement,Échec du déploiement,
1,0X608D,fr,Échec de l'arrimage,Échec de l'arrimage,
5,0X610A,fr,Défaut de réseau,Défaut de réseau,Cliquer sur REMOVE pour restaurer
A,0X610A,fr,Défaut de réseau,Défaut de réseau,Cliquer sur REMOVE pour restaurer
5,0X622B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X622B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X623B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X623B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X626B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X626B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
1,0X626D,fr,Défaut de moteur,Défaut de moteur,Veuillez contacter le service à la clientèle
8,0X626D,fr,Défaut de moteur,Défaut de moteur,
5,0X627B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X627B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X640B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X640B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X641B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X641B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X642B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X642B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X643B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X643B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X651B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X651B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X652B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X652B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X653B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X653B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X660B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X660B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X662B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X662B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X663B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X663B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
8,0X090E,fr,,,
8,0X665A,fr,Exception concernant les données,Exception concernant les données,Cliquer sur REMOVE pour restaurer
5,0X665B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X665B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X666B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X666B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X66AB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X66AB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X66CB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X66CB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X680B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X680B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X682B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X682B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X683B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X683B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X685B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X685B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X686B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X686B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X68AB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X68AB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X68CB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X68CB,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6A0B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6A0B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6A4B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6A4B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6A5B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6A5B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6A6B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6A6B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6A7B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6A7B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6B0B,fr,Défaut de moteur,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
A,0X6B0B,fr,Défaut de moteur,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
5,0X6B1B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
A,0X6B1B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
5,0X6B2B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
A,0X6B2B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
5,0X6B4B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
A,0X6B4B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
5,0X6B5B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
A,0X6B5B,fr,Données de contrôle erronées,Données de contrôle erronées,Cliquer sur REMOVE pour restaurer
5,0X6C0B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C0B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C1B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C1B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C2B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C2B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C3B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
4,0X030A,fr,Défaut matériel,Défaut matériel,Cliquer sur REMOVE pour restaurer
4,0X100A,fr,Défaut de réseau,Défaut de réseau,Cliquer sur REMOVE pour restaurer
4,0X110A,fr,Défaut de réseau,Défaut de réseau,Cliquer sur REMOVE pour restaurer
A,0X6C3B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C4B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C4B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C5B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C5B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C6B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C6B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C7B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C7B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C8B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C8B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6C9B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6C9B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D0B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D0B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D1B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D1B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D2B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D2B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D3B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D3B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D4B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6D4B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6D5B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D5B,fr,Défaut de moteur,Défaut de moteur,Cliquer sur REMOVE pour restaurer
5,0X6D6A,fr,Défaut matériel,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6D6A,fr,Défaut matériel,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6D7B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6D7B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6D7D,fr,Carte de circuit sous tension,Carte de circuit sous tension,
5,0X6D8B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
A,0X6D8B,fr,Défaut de moteur,Défaut matériel,Cliquer sur REMOVE pour restaurer
5,0X6D9B,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
A,0X6D9B,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
5,0X6DAB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
A,0X6DAB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
5,0X6DCB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
A,0X6DCB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
5,0X6DDB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
A,0X6DDB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
5,0X6DEB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
A,0X6DEB,fr,Défaut de moteur,Défaillance du conducteur de moteur,Cliquer sur REMOVE pour restaurer
8,0X555E,fr,,,
8,0X556E,fr,,,
8,0X557E,fr,,,
8,0X558E,fr,,,
1,0X70BD,fr,Lecture de l'information en exécution chronométrée,Lecture de l'information en exécution chronométrée,
8,0X70BD,fr,Lecture de l'information en exécution chronométrée,Lecture de l'information en exécution chronométrée,
1,0X70CD,fr,Le CPU est surchargé,Le CPU est surchargé,
8,0X70CD,fr,Le CPU est surchargé,Le CPU est surchargé,
1,0X70DD,fr,Signal de pédale débranché,Signal de pédale débranché,
5,0X801D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
A,0X801D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
5,0X802D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
A,0X802D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
5,0X803D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
A,0X803D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
5,0X804D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
A,0X804D,fr,Défaillance du conducteur de moteur,Défaillance du conducteur de moteur,
6,0XB01B,fr,Image anormale,Acquisition d'images anormales,Cliquer sur REMOVE pour restaurer
6,0XB02B,fr,Raccordement anormal à l'endoscope,Raccordement anormal à l'endoscope,Veuillez réaffirmer l'endoscope
6,0XB03B,fr,Endoscope déconnecté,Endoscope déconnecté,Cliquer sur REMOVE pour restaurer
6,0XB03D,fr,Endoscope déconnecté,Endoscope déconnecté,
6,0XB04B,fr,Image anormale,Image non continue,Cliquer sur REMOVE pour restaurer
6,0XB05D,fr,,,Veuillez redémarrer le contrôleur de l'endoscope
6,0XB06D,fr,,,Veuillez redémarrer le contrôleur de l'endoscope
6,0XB07A,fr,Défaut de réseau,Défaut de réseau,Cliquer sur REMOVE pour restaurer
6,0XB50C,fr,Anomalie de la connexion au disque flash USB,Anomalie de la connexion au disque flash USB,
6,0XB50D,fr,Anomalie de la connexion au disque flash USB,Anomalie de la connexion au disque flash USB,
6,0XB51C,fr,Espace disque du contrôleur de l'endoscope insuffisant,Espace disque du contrôleur de l'endoscope insuffisant,Veuillez contacter le service à la clientèle
6,0XB51D,fr,Espace disque du contrôleur de l'endoscope insuffisant,Espace disque du contrôleur de l'endoscope insuffisant,Veuillez contacter le service à la clientèle
6,0XB52C,fr,Le contrôleur de l'endoscope CPU est surchargé,Le contrôleur de l'endoscope CPU est surchargé,
6,0XB52D,fr,Le contrôleur de l'endoscope CPU est surchargé,Le contrôleur de l'endoscope CPU est surchargé,
6,0XB53C,fr,Espace disque flash USB insuffisant,Espace disque flash USB insuffisant,Veuillez le remplacer
6,0XB53D,fr,Espace disque flash USB insuffisant,Espace disque flash USB insuffisant,Veuillez le remplacer
6,0XBA0D,fr,Image hors syntaxe,Image hors syntaxe,Veuillez réaffirmer l'endoscope
6,0XBA1A,fr,,,Veuillez redémarrer le contrôleur de l'endoscope
6,0XBA2A,fr,Effet médiocre de l'affichage 3D,Effet médiocre de l'affichage 3D,Veuillez redémarrer le contrôleur de l'endoscope
6,0XBA3D,fr,,,Veuillez redémarrer le contrôleur de l'endoscope
6,0XBA5C,fr,Le bureau d'Aero a commencé à échouer,Le bureau d'Aero a commencé à échouer,
6,0XBA5D,fr,Le bureau d'Aero a commencé à échouer,Le bureau d'Aero a commencé à échouer,
6,0XBA6C,fr,Disque flash USB non autorisé,Disque flash USB non autorisé,Veuillez l'utiliser après l'authentification
6,0XBA6D,fr,Disque flash USB non autorisé,Disque flash USB non autorisé,Veuillez l'utiliser après l'authentification
6,0XBA7D,fr,La connexion à la plate-forme énergétique a échoué,La connexion à la plate-forme énergétique a échoué,Veuillez contacter le service à la clientèle
6,0XBA8D,fr,Identification du type d'endoscope échouée,Identification du type d'endoscope échouée,Veuillez remplacer l'endoscope
1,0X310E,fr,,,
1,0X500E,fr,,,
1,0X501E,fr,,,
1,0X502E,fr,,,
1,0X503E,fr,,,
1,0X504E,fr,,,
1,0X505E,fr,,,
1,0X506E,fr,,,
1,0X507E,fr,,,
1,0X508E,fr,,,
1,0X509E,fr,,,
1,0X50AE,fr,,,
1,0X50BE,fr,,,
1,0X50CE,fr,,,
1,0X50DE,fr,,,
1,0X50EE,fr,,,
1,0X510E,fr,,,
1,0X511E,fr,,,
1,0X550E,fr,,,
1,0X551E,fr,,,
1,0X552E,fr,,,
1,0X553E,fr,,,
1,0X554E,fr,,,
1,0X555E,fr,,,
1,0X556E,fr,,,
1,0X557E,fr,,,
1,0X558E,fr,,,
1,0X570E,fr,,,
1,0X571E,fr,,,
1,0X572E,fr,,,
1,0X700E,fr,,,
1,0X701E,fr,,,
1,0X702E,fr,,,
1,0X703E,fr,,,
1,0X704E,fr,,,
1,0X705E,fr,,,
1,0X706E,fr,,,
1,0X707E,fr,,,
1,0X708E,fr,,,
1,0X709E,fr,,,
1,0X70AE,fr,,,
1,0X70CE,fr,,,
1,0X710E,fr,,,
1,0X405E,fr,,,
8,0X405E,fr,,,
1,0X66BD,fr,,Veuillez contacter le service à la clientèle,
1,0X143D,fr,Batterie épuisée,Batterie épuisée,
8,0X143D,fr,Batterie épuisée,Batterie épuisée,
1,0X144D,fr,Batterie faible,Batterie faible,
8,0X144D,fr,Batterie faible,Batterie faible,
6,0XBA9D,fr,Les paramètres de l'endoscope sont en cours de configuration,Les paramètres de l'endoscope sont en cours de configuration,
1,0X2BDD,fr,L'instrument droit et l'instrument gauche atteignent la limite de rotation,L'instrument droit et l'instrument gauche atteignent la limite de rotation,
1,0X666D,fr,La version logicielle est incohérente,La version logicielle est incohérente,
8,0X666D,fr,La version logicielle est incohérente,La version logicielle est incohérente,
8,0X614D,fr,Commutation vers le système à distance,Commutation vers le système à distance,
1,0X624D,fr,Passer au système local,Passer au système local,
1,0X404A,fr,Déconnexion avec le chariot patient,Déconnexion avec le chariot patient,
1,0X021D,fr,L'instrument est bloqué,L'instrument est bloqué,
1,0X022E,fr,,,
1,0X030E,fr,,,
1,0X050E,fr,,,
1,0X040E,fr,,,
1,0X090E,fr,,,
1,0X010E,fr,,,
1,0X020E,fr,,,
1,0X559E,fr,,,
1,0X55AE,fr,,,
1,0X55BE,fr,,,
1,0X092E,fr,,,
1,0X344D,fr,,,Veuillez vérifier l'adaptateur
1,0X345D,fr,,,Veuillez vérifier l'instrument en question et réinstaller l'adaptateur
1,0X360D,fr,Veuillez retirer l'instrument,Veuillez retirer l'instrument,
1,0X361D,fr,Veuillez retirer l'adaptateur,Veuillez retirer l'adaptateur,
1,0X362D,fr,Veuillez  installer l'adaptateur,Veuillez  installer l'adaptateur,
1,0X128D,fr,Retour maître à zéro échec,Retour maître à zéro échec,
1,0X127D,fr,,,Prise de correspondance sur le contrôle en serrant
8,0X127D,fr,,,Prise de correspondance sur le contrôle en serrant
6,0X129D,fr,Défaut d'inversion,Défaut d'inversion,Veuillez vérifier l'état de la connexion
1,0X130D,fr,,,Veuillez réaffirmer l'endoscope
6,0X144C,fr,Défaut d'inversion,Défaut d'inversion,Veuillez réinitialiser
1,0X145D,fr,Le chariot patient ne peut pas être ajusté dans l'état actuel.,Le chariot patient ne peut pas être ajusté dans l'état actuel.,
1,0X146D,fr,Veuillez activer sur le chariot patient,Veuillez activer sur le chariot patient,
1,0X520E,fr,,,
1,0X533E,fr,,,
3,0X300E,fr,,,
3,0X301E,fr,,,
9,0X300E,fr,,,
9,0X301E,fr,,,
3,0X302E,fr,,,
3,0X303E,fr,,,
3,0X304E,fr,,,
3,0X305E,fr,,,
3,0X306E,fr,,,
3,0X307E,fr,,,
3,0X308E,fr,,,
3,0X309E,fr,,,
9,0X302E,fr,,,
9,0X303E,fr,,,
9,0X304E,fr,,,
9,0X305E,fr,,,
9,0X306E,fr,,,
9,0X307E,fr,,,
9,0X308E,fr,,,
9,0X309E,fr,,,
1,0X57DE,fr,,,
1,0X57AE,fr,,,
1,0X57BE,fr,,,
8,0X57DE,fr,,,
8,0X57AE,fr,,,
8,0X57BE,fr,,,
1,0X579E,fr,,,
1,0X57CE,fr,,,
1,0X514E,fr,,,
1,0X515E,fr,,,
1,0X516E,fr,,,
1,0X517E,fr,,,
1,0X518E,fr,,,
1,0X519E,fr,,,
1,0X521E,fr,,,
1,0X522E,fr,,,
1,0X523E,fr,,,
1,0X524E,fr,,,
1,0X525E,fr,,,
1,0X526E,fr,,,
1,0X527E,fr,,,
1,0X528E,fr,,,
1,0X529E,fr,,,
1,0X52AE,fr,,,
1,0X52BE,fr,,,
1,0X52CE,fr,,,
1,0X52DE,fr,,,
1,0X52EE,fr,,,
1,0X52FE,fr,,,
1,0X530E,fr,,,
1,0X531E,fr,,,
1,0X532E,fr,,,
1,0X57EE,fr,,,
1,0X534E,fr,,,
1,0X535E,fr,,,
1,0X536E,fr,,,
1,0X537E,fr,,,
1,0X538E,fr,,,
1,0X539E,fr,,,
1,0X53AE,fr,,,
1,0X53BE,fr,,,
1,0X53CE,fr,,,
1,0X53DE,fr,,,
1,0X53EE,fr,,,
1,0X53FE,fr,,,
1,0X540E,fr,,,
1,0X541E,fr,,,
1,0X542E,fr,,,
1,0X543E,fr,,,
1,0X544E,fr,,,
1,0X545E,fr,,,
1,0X546E,fr,,,
1,0X547E,fr,,,
1,0X548E,fr,,,
1,0X549E,fr,,,
1,0X54AE,fr,,,
1,0X54BE,fr,,,
1,0X54CE,fr,,,
1,0X54DE,fr,,,
1,0X54EE,fr,,,
1,0X54FE,fr,,,
1,0X560E,fr,,,
1,0X561E,fr,,,
1,0X562E,fr,,,
1,0X563E,fr,,,
1,0X564E,fr,,,
1,0X565E,fr,,,
1,0X567E,fr,,,
1,0X568E,fr,,,
1,0X569E,fr,,,
1,0X56AE,fr,,,
1,0X56CE,fr,,,
1,0X56DE,fr,,,
1,0X56EE,fr,,,
1,0X56FE,fr,,,
1,0X573E,fr,,,
1,0X574E,fr,,,
1,0X575E,fr,,,
1,0X576E,fr,,,
1,0X577E,fr,,,
1,0X578E,fr,,,
8,0X579E,fr,,,
8,0X57CE,fr,,,
8,0X514E,fr,,,
8,0X515E,fr,,,
8,0X516E,fr,,,
8,0X517E,fr,,,
8,0X518E,fr,,,
8,0X519E,fr,,,
8,0X521E,fr,,,
8,0X522E,fr,,,
8,0X523E,fr,,,
8,0X524E,fr,,,
8,0X525E,fr,,,
8,0X526E,fr,,,
8,0X527E,fr,,,
8,0X528E,fr,,,
8,0X529E,fr,,,
8,0X52AE,fr,,,
8,0X52BE,fr,,,
8,0X52CE,fr,,,
8,0X52DE,fr,,,
8,0X52EE,fr,,,
8,0X52FE,fr,,,
8,0X530E,fr,,,
8,0X531E,fr,,,
8,0X532E,fr,,,
8,0X57EE,fr,,,
8,0X534E,fr,,,
8,0X535E,fr,,,
8,0X536E,fr,,,
8,0X537E,fr,,,
8,0X538E,fr,,,
8,0X539E,fr,,,
8,0X53AE,fr,,,
8,0X53BE,fr,,,
8,0X53CE,fr,,,
8,0X53DE,fr,,,
8,0X53EE,fr,,,
8,0X53FE,fr,,,
8,0X540E,fr,,,
8,0X541E,fr,,,
8,0X542E,fr,,,
8,0X543E,fr,,,
8,0X544E,fr,,,
8,0X545E,fr,,,
8,0X546E,fr,,,
8,0X547E,fr,,,
8,0X548E,fr,,,
8,0X549E,fr,,,
8,0X54AE,fr,,,
8,0X54BE,fr,,,
8,0X54CE,fr,,,
8,0X54DE,fr,,,
