subsystem,code,lang,short_message,user_hint,operation
1,0X350D,it,Regolazione automatica braccio slave,Regolazione automatica braccio slave,Per favore tenere le mani sui braccioli
1,0X400B,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Fare clic su REMOVA per ripristinare
4,0X135D,it,Faglia di rilasciato base,Faglia di rilasciato base,
4,0X134D,it,Faglia di blocco base,Faglia di blocco base,
4,0X136D,it,Pressione anormale dell'olio di supporto,Pressione anormale dell'olio di supporto,
8,0X400B,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Fare clic su REMOVA per ripristinare
8,0X400D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,
1,0X400D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,
8,0X401D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Non ¨¨ consentito l'intervento chirurgico
8,0X402D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Il funzionamento sconsigliata
8,0X403D,it,Qualit¨¤ di rete media,Qualit¨¤ di rete media,Per favore agisca lentamente con cautela
8,0X404D,it,Qualit¨¤ media della rete,Qualit¨¤ media della rete,Per favore operare lentamente
8,0X410D,it,Faglia terminale locale,Faglia terminale locale,
1,0X410D,it,Faglia terminale locale,Faglia terminale locale,
8,0X411D,it,Disconnessione terminale locale,Disconnessione terminale locale,
1,0X411D,it,Disconnessione terminale locale,Disconnessione terminale locale,
8,0X412D,it,Commutazione del controllo al terminale locale,Commutazione del controllo al terminale locale,
1,0X412D,it,Commutazione del controllo al terminale locale,Commutazione del controllo al terminale locale,
8,0X413D,it,Controllo del passaggio al terminale remoto,Controllo del passaggio al terminale remoto,
1,0X413D,it,Controllo del passaggio al terminale remoto,Controllo del passaggio al terminale remoto,
8,0X414D,it,Controllare le impostazioni di rete,Controllare le impostazioni di rete,
8,0X415D,it,Controllare il codice di verifica,Controllare il codice di verifica,
1,0X416D,it,La rete ¨¨ connessa,La rete ¨¨ connessa,
8,0X416D,it,La rete ¨¨ connessa,La rete ¨¨ connessa,
1,0X417D,it,La rete ¨¨ disconnessa,La rete ¨¨ disconnessa,
8,0X417D,it,La rete ¨¨ disconnessa,La rete ¨¨ disconnessa,
8,0X420D,it,Prendere il comando prima dello spegnimento,Prendere il comando prima dello spegnimento,
1,0X420D,it,Prendere il comando prima dello spegnimento,Prendere il comando prima dello spegnimento,
8,0X450B,it,Faglia di workstation di comunicazione,Il software dell'agente ¨¨ anormale,Fare clic su REMOVA per ripristinare
1,0X450B,it,Faglia di workstation di comunicazione,Il software dell'agente ¨¨ anormale,Fare clic su REMOVA per ripristinare
1,0X451D,it,La comunicazione della postazione di comunicazione remota ¨¨ anormale,La comunicazione della postazione di comunicazione remota ¨¨ anormale,
8,0X451D,it,La comunicazione della postazione di comunicazione remota ¨¨ anormale,La comunicazione della postazione di comunicazione remota ¨¨ anormale,
1,0X452B,it,Faglia di workstation di comunicazione,Faglia di TSA locale,Fare clic su REMOVA per ripristinare
8,0X452B,it,Faglia di workstation di comunicazione,Faglia di TSA locale,Fare clic su REMOVA per ripristinare
1,0X453B,it,Faglia di workstation di comunicazione,Faglia di codec video,Fare clic su REMOVA per ripristinare
8,0X453B,it,Faglia di workstation di comunicazione,Faglia di codec video,Fare clic su REMOVA per ripristinare
1,0X454D,it,La versione del software TSA ¨¨ incompatibili,La versione del software TSA ¨¨ incompatibili,
8,0X454D,it,La versione del software TSA ¨¨ incompatibili,La versione del software TSA ¨¨ incompatibili,
1,0X455A,it,Eccezione dati,Eccezione dati,Fare clic su REMOVA per ripristinare
8,0X500D,it,Dati di controllo falsi,Dati di controllo falsi,
1,0X533D,it,Comunicazione anormale,Comunicazione anormale,
8,0X533D,it,Comunicazione anormale,Comunicazione anormale,
8,0X606D,it,Il braccio principale fallito riposto,Il braccio principale fallito riposto,
1,0X606D,it,Il braccio principale fallito riposto,Il braccio principale fallito riposto,
1,0X607D,it,Spiegamento fallito,Spiegamento fallito,
1,0X608D,it,Stow fallito,Stow fallito,
5,0X610A,it,Faglia di rete,Faglia di rete,Fare clic su REMOVA per ripristinare
A,0X610A,it,Faglia di rete,Faglia di rete,Fare clic su REMOVA per ripristinare
5,0X622B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X622B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X623B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X623B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X626B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X626B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
1,0X626D,it,Faglia motore,Faglia motore,Si prega di contattare il servizio clienti
8,0X626D,it,Faglia motore,Faglia motore,
5,0X627B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X627B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X640B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X640B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X641B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X641B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X642B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X642B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X643B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X643B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X651B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X651B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X652B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X652B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X653B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X653B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X660B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X660B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X662B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X662B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X663B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X663B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
8,0X090E,it,,,
8,0X665A,it,Eccezione dati,Eccezione dati,Fare clic su REMOVA per ripristinare
5,0X665B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X665B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X666B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X666B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X66AB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X66AB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X66CB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X66CB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X680B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X680B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X682B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X682B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X683B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X683B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X685B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X685B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X686B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X686B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X68AB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X68AB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X68CB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X68CB,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6A0B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6A0B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6A4B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6A4B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6A5B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6A5B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6A6B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6A6B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6A7B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6A7B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6B0B,it,Faglia motore,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
A,0X6B0B,it,Faglia motore,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
5,0X6B1B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
A,0X6B1B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
5,0X6B2B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
A,0X6B2B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
5,0X6B4B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
A,0X6B4B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
5,0X6B5B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
A,0X6B5B,it,Dati di controllo falsi,Dati di controllo falsi,Fare clic su REMOVA per ripristinare
5,0X6C0B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C0B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C1B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C1B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C2B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C2B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C3B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
4,0X030A,it,Faglia di hardware,Faglia di hardware,Fare clic su REMOVA per ripristinare
4,0X100A,it,Faglia di rete,Faglia di rete,Fare clic su REMOVA per ripristinare
4,0X110A,it,Faglia di rete,Faglia di rete,Fare clic su REMOVA per ripristinare
A,0X6C3B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C4B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C4B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C5B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C5B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C6B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C6B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C7B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C7B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C8B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C8B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6C9B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6C9B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D0B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6D0B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D1B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6D1B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D2B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6D2B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D3B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6D3B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D4B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6D4B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6D5B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
A,0X6D5B,it,Faglia motore,Faglia motore,Fare clic su REMOVA per ripristinare
5,0X6D6A,it,Faglia di hardware,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6D6A,it,Faglia di hardware,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6D7B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6D7B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6D7D,it,Sottotensione del circuito stampato,Sottotensione del circuito stampato,
5,0X6D8B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
A,0X6D8B,it,Faglia motore,Faglia di hardware,Fare clic su REMOVA per ripristinare
5,0X6D9B,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
A,0X6D9B,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
5,0X6DAB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
A,0X6DAB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
5,0X6DCB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
A,0X6DCB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
5,0X6DDB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
A,0X6DDB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
5,0X6DEB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
A,0X6DEB,it,Faglia motore,Faglia del conducente,Fare clic su REMOVA per ripristinare
8,0X555E,it,,,
8,0X556E,it,,,
8,0X557E,it,,,
8,0X558E,it,,,
1,0X70BD,it,Esecuzione della lettura delle informazioni scaduta,Esecuzione della lettura delle informazioni scaduta,
8,0X70BD,it,Esecuzione della lettura delle informazioni scaduta,Esecuzione della lettura delle informazioni scaduta,
1,0X70CD,it,La CPU ¨¨ sovraccarica,La CPU ¨¨ sovraccarica,
8,0X70CD,it,La CPU ¨¨ sovraccarica,La CPU ¨¨ sovraccarica,
1,0X70DD,it,Segnale pedale disconnesso,Segnale pedale disconnesso,
5,0X801D,it,Faglia del conducente,Faglia del conducente,
A,0X801D,it,Faglia del conducente,Faglia del conducente,
5,0X802D,it,Faglia del conducente,Faglia del conducente,
A,0X802D,it,Faglia del conducente,Faglia del conducente,
5,0X803D,it,Faglia del conducente,Faglia del conducente,
A,0X803D,it,Faglia del conducente,Faglia del conducente,
5,0X804D,it,Faglia del conducente,Faglia del conducente,
A,0X804D,it,Faglia del conducente,Faglia del conducente,
6,0XB01B,it,Immagini anormale,Acquisizione di immagini anomale,Fare clic su REMOVA per ripristinare
6,0XB02B,it,Connessione endoscopica anormale,Connessione endoscopica anormale,Per favore reinserire l'endoscopio
6,0XB03B,it,Endoscopio disconnesso,Endoscopio disconnesso,Fare clic su REMOVA per ripristinare
6,0XB03D,it,Endoscopio disconnesso,Endoscopio disconnesso,
6,0XB04B,it,Immagini anormale,Immagini non continua,Fare clic su REMOVA per ripristinare
6,0XB05D,it,,,Per favore riavviare il controller dell'endoscopio
6,0XB06D,it,,,Per favore riavviare il controller dell'endoscopio
6,0XB07A,it,Faglia di rete,Faglia di rete,Fare clic su REMOVA per ripristinare
6,0XB50C,it,Anomalia della connessione del disco flash USB,Anomalia della connessione del disco flash USB,
6,0XB50D,it,Anomalia della connessione del disco flash USB,Anomalia della connessione del disco flash USB,
6,0XB51C,it,Spazio su disco del controller endoscopio insufficiente,Spazio su disco del controller endoscopio insufficiente,Si prega di contattare il servizio clienti
6,0XB51D,it,Spazio su disco del controller endoscopio insufficiente,Spazio su disco del controller endoscopio insufficiente,Si prega di contattare il servizio clienti
6,0XB52C,it,La CPU del controller dell'endoscopio ¨¨ sovraccarica,La CPU del controller dell'endoscopio ¨¨ sovraccarica,
6,0XB52D,it,La CPU del controller dell'endoscopio ¨¨ sovraccarica,La CPU del controller dell'endoscopio ¨¨ sovraccarica,
6,0XB53C,it,Spazio su disco flash USB insufficiente,Spazio su disco flash USB insufficiente,Per favore sostituiscilo
6,0XB53D,it,Spazio su disco flash USB insufficiente,Spazio su disco flash USB insufficiente,Per favore sostituiscilo
6,0XBA0D,it,Immagini out - sync,Immagini out - sync,Per favore reinserire l'endoscopio
6,0XBA1A,it,,,Per favore riavviare il controller dell'endoscopio
6,0XBA2A,it,Scarso effetto di visualizzazione effetto 3D,Scarso effetto di visualizzazione effetto 3D,Per favore riavviare il controller dell'endoscopio
6,0XBA3D,it,,,Per favore riavviare il controller dell'endoscopio
6,0XBA5C,it,Avvio del desktop Aero fallito,Avvio del desktop Aero fallito,
6,0XBA5D,it,Avvio del desktop Aero fallito,Avvio del desktop Aero fallito,
6,0XBA6C,it,Disco flash USB non autorizzato,Disco flash USB non autorizzato,Per favore utilizzalo dopo l'autenticazione
6,0XBA6D,it,Disco flash USB non autorizzato,Disco flash USB non autorizzato,Per favore utilizzalo dopo l'autenticazione
6,0XBA7D,it,Connessione della piattaforma energetica fallito,Connessione della piattaforma energetica fallito,Si prega di contattare il servizio clienti
6,0XBA8D,it,Identificazione del tipo di endoscopio fallito,Identificazione del tipo di endoscopio fallito,Per favore sostituire l'endoscopio
1,0X310E,it,,,
1,0X500E,it,,,
1,0X501E,it,,,
1,0X502E,it,,,
1,0X503E,it,,,
1,0X504E,it,,,
1,0X505E,it,,,
1,0X506E,it,,,
1,0X507E,it,,,
1,0X508E,it,,,
1,0X509E,it,,,
1,0X50AE,it,,,
1,0X50BE,it,,,
1,0X50CE,it,,,
1,0X50DE,it,,,
1,0X50EE,it,,,
1,0X510E,it,,,
1,0X511E,it,,,
1,0X550E,it,,,
1,0X551E,it,,,
1,0X552E,it,,,
1,0X553E,it,,,
1,0X554E,it,,,
1,0X555E,it,,,
1,0X556E,it,,,
1,0X557E,it,,,
1,0X558E,it,,,
1,0X570E,it,,,
1,0X571E,it,,,
1,0X572E,it,,,
1,0X700E,it,,,
1,0X701E,it,,,
1,0X702E,it,,,
1,0X703E,it,,,
1,0X704E,it,,,
1,0X705E,it,,,
1,0X706E,it,,,
1,0X707E,it,,,
1,0X708E,it,,,
1,0X709E,it,,,
1,0X70AE,it,,,
1,0X70CE,it,,,
1,0X710E,it,,,
1,0X405E,it,,,
8,0X405E,it,,,
1,0X66BD,it,,Si prega di contattare il servizio clienti,
1,0X143D,it,Batteria esaurita,Batteria esaurita,
8,0X143D,it,Batteria esaurita,Batteria esaurita,
1,0X144D,it,Batteria scarica,Batteria scarica,
8,0X144D,it,Batteria scarica,Batteria scarica,
6,0XBA9D,it,I parametri dell'endoscopio vengono configurati,I parametri dell'endoscopio vengono configurati,
1,0X2BDD,it,Lo strumento destro e sinistro raggiunge il limite di rotazione,Lo strumento destro e sinistro raggiunge il limite di rotazione,
1,0X666D,it,La versione del software ¨¨ incoerente,La versione del software ¨¨ incoerente,
8,0X666D,it,La versione del software ¨¨ incoerente,La versione del software ¨¨ incoerente,
8,0X614D,it,Passare al sistema remoto,Passare al sistema remoto,
1,0X624D,it,Passare al sistema locale,Passare al sistema locale,
1,0X404A,it,Disconnettersi dal carrello del paziente,Disconnettersi dal carrello del paziente,
1,0X021D,it,Lo strumento ¨¨ bloccato,Lo strumento ¨¨ bloccato,
1,0X022E,it,,,
1,0X030E,it,,,
1,0X050E,it,,,
1,0X040E,it,,,
1,0X090E,it,,,
1,0X010E,it,,,
1,0X020E,it,,,
1,0X559E,it,,,
1,0X55AE,it,,,
1,0X55BE,it,,,
1,0X092E,it,,,
1,0X344D,it,,,Per favore verificare l'adattatore
1,0X345D,it,,,Per favore controllare lo strumento e reinstallare l'adattatore
1,0X360D,it,Togliere lo strumento,Togliere lo strumento,
1,0X361D,it,Togliere l'adattatore,Togliere l'adattatore,
1,0X362D,it,Installare la scheda di rete,Installare la scheda di rete,
1,0X128D,it,Il master torna a zero fallisce,Il master torna a zero fallisce,
1,0X127D,it,,,Per favore corrisponda impugnature sul controllo da spremitura
8,0X127D,it,,,Per favore corrisponda impugnature sul controllo da spremitura
6,0X129D,it,Fallito invertire,Fallito invertire,Per favore controllare lo stato della connessione
1,0X130D,it,,,Per favore reinserire l'endoscopio
6,0X144C,it,Fallito invertire,Fallito invertire,Per favore reimpostazione
1,0X145D,it,Il carrello del paziente non pu¨° essere regolato nello stato corrente.,Il carrello del paziente non pu¨° essere regolato nello stato corrente.,
1,0X146D,it,Operare sul carrello del paziente,Operare sul carrello del paziente,
1,0X520E,it,,,
1,0X533E,it,,,
3,0X300E,it,,,
3,0X301E,it,,,
9,0X300E,it,,,
9,0X301E,it,,,
3,0X302E,it,,,
3,0X303E,it,,,
3,0X304E,it,,,
3,0X305E,it,,,
3,0X306E,it,,,
3,0X307E,it,,,
3,0X308E,it,,,
3,0X309E,it,,,
9,0X302E,it,,,
9,0X303E,it,,,
9,0X304E,it,,,
9,0X305E,it,,,
9,0X306E,it,,,
9,0X307E,it,,,
9,0X308E,it,,,
9,0X309E,it,,,
1,0X57DE,it,,,
1,0X57AE,it,,,
1,0X57BE,it,,,
8,0X57DE,it,,,
8,0X57AE,it,,,
8,0X57BE,it,,,
1,0X579E,it,,,
1,0X57CE,it,,,
1,0X514E,it,,,
1,0X515E,it,,,
1,0X516E,it,,,
1,0X517E,it,,,
1,0X518E,it,,,
1,0X519E,it,,,
1,0X521E,it,,,
1,0X522E,it,,,
1,0X523E,it,,,
1,0X524E,it,,,
1,0X525E,it,,,
1,0X526E,it,,,
1,0X527E,it,,,
1,0X528E,it,,,
1,0X529E,it,,,
1,0X52AE,it,,,
1,0X52BE,it,,,
1,0X52CE,it,,,
1,0X52DE,it,,,
1,0X52EE,it,,,
1,0X52FE,it,,,
1,0X530E,it,,,
1,0X531E,it,,,
1,0X532E,it,,,
1,0X57EE,it,,,
1,0X534E,it,,,
1,0X535E,it,,,
1,0X536E,it,,,
1,0X537E,it,,,
1,0X538E,it,,,
1,0X539E,it,,,
1,0X53AE,it,,,
1,0X53BE,it,,,
1,0X53CE,it,,,
1,0X53DE,it,,,
1,0X53EE,it,,,
1,0X53FE,it,,,
1,0X540E,it,,,
1,0X541E,it,,,
1,0X542E,it,,,
1,0X543E,it,,,
1,0X544E,it,,,
1,0X545E,it,,,
1,0X546E,it,,,
1,0X547E,it,,,
1,0X548E,it,,,
1,0X549E,it,,,
1,0X54AE,it,,,
1,0X54BE,it,,,
1,0X54CE,it,,,
1,0X54DE,it,,,
1,0X54EE,it,,,
1,0X54FE,it,,,
1,0X560E,it,,,
1,0X561E,it,,,
1,0X562E,it,,,
1,0X563E,it,,,
1,0X564E,it,,,
1,0X565E,it,,,
1,0X567E,it,,,
1,0X568E,it,,,
1,0X569E,it,,,
1,0X56AE,it,,,
1,0X56CE,it,,,
1,0X56DE,it,,,
1,0X56EE,it,,,
1,0X56FE,it,,,
1,0X573E,it,,,
1,0X574E,it,,,
1,0X575E,it,,,
1,0X576E,it,,,
1,0X577E,it,,,
1,0X578E,it,,,
8,0X579E,it,,,
8,0X57CE,it,,,
8,0X514E,it,,,
8,0X515E,it,,,
8,0X516E,it,,,
8,0X517E,it,,,
8,0X518E,it,,,
8,0X519E,it,,,
8,0X521E,it,,,
8,0X522E,it,,,
8,0X523E,it,,,
8,0X524E,it,,,
8,0X525E,it,,,
8,0X526E,it,,,
8,0X527E,it,,,
8,0X528E,it,,,
8,0X529E,it,,,
8,0X52AE,it,,,
8,0X52BE,it,,,
8,0X52CE,it,,,
8,0X52DE,it,,,
8,0X52EE,it,,,
8,0X52FE,it,,,
8,0X530E,it,,,
8,0X531E,it,,,
8,0X532E,it,,,
8,0X57EE,it,,,
8,0X534E,it,,,
8,0X535E,it,,,
8,0X536E,it,,,
8,0X537E,it,,,
8,0X538E,it,,,
8,0X539E,it,,,
8,0X53AE,it,,,
8,0X53BE,it,,,
8,0X53CE,it,,,
8,0X53DE,it,,,
8,0X53EE,it,,,
8,0X53FE,it,,,
8,0X540E,it,,,
8,0X541E,it,,,
8,0X542E,it,,,
8,0X543E,it,,,
8,0X544E,it,,,
8,0X545E,it,,,
8,0X546E,it,,,
8,0X547E,it,,,
8,0X548E,it,,,
8,0X549E,it,,,
8,0X54AE,it,,,
8,0X54BE,it,,,
8,0X54CE,it,,,
8,0X54DE,it,,,
8,0X54EE,it,,,
8,0X54FE,it,,,
8,0X560E,it,,,
8,0X561E,it,,,
8,0X562E,it,,,
8,0X563E,it,,,
8,0X564E,it,,,
8,0X565E,it,,,
8,0X567E,it,,,
8,0X568E,it,,,
8,0X569E,it,,,
8,0X56AE,it,,,
8,0X56CE,it,,,
8,0X56DE,it,,,
8,0X56EE,it,,,
8,0X56FE,it,,,
8,0X573E,it,,,
8,0X574E,it,,,
8,0X575E,it,,,
8,0X576E,it,,,
8,0X577E,it,,,
8,0X578E,it,,,
1,0X580C,it,Impossibile calcolare la durata dello strumento,Impossibile calcolare la durata dello strumento,
1,0X580E,it,,,
1,0X512E,it,,,
1,0X513E,it,,,
1,0X590E,it,,,
1,0X591E,it,,,
1,0X594E,it,,,
1,0X040D,it,Superare il limite di deviazione di movimento,Superare il limite di deviazione di movimento,Attenzione
8,0X040D,it,Superare il limite di deviazione di movimento,Superare il limite di deviazione di movimento,Attenzione
1,0X665A,it,Eccezione dati,Eccezione dati,Fare clic su REMOVA per ripristinare
8,0X455A,it,Eccezione dati,Eccezione dati,Fare clic su REMOVA per ripristinare
8,0X70CE,it,,,
1,0X581E,it,,,
8,0X2BDD,it,Lo strumento destro e sinistro raggiunge il limite di rotazione,Lo strumento destro e sinistro raggiunge il limite di rotazione,
6,0XB07D,it,Rete non connessa,Rete non connessa,Per favore controllare il cavo di comunicazione
1,0x580D,it,Attendere la fine del test automatico,Attendere la fine del test automatico,
1,0x581D,it,Prima la regolazione dell'uscita,Prima la regolazione dell'uscita,
1,0x582D,it,Uscita dallo stato chirurgico confermato per primo,Uscita dallo stato chirurgico confermato per primo,
1,0x583D,it,Uscita comando frizione prima,Uscita comando frizione prima,
1,0x584D,it,Uscita prima dal controllo principale - slave,Uscita prima dal controllo principale - slave,
1,0x585D,it,Uscita prima dal controllo dell'endoscopio,Uscita prima dal controllo dell'endoscopio,
6,0XB54D,it,Porta seriale anormale,Porta seriale anormale,Si prega di contattare il servizio clienti
6,0XB55D,it,Fallito impostare il parametro Immagini,Fallito impostare il parametro Immagini,Si prega di riprovare
