subsystem,code,lang,short_message,user_hint,operation
1,0X412D,pt,Mudar o controlo para o terminal local,Mudar o controlo para o terminal local,
8,0X413D,pt,Mudar o controlo para o terminal remoto,Mudar o controlo para o terminal remoto,
1,0X413D,pt,mudar o controlo para o terminal do modelo RO,mudar o controlo para o terminal do modelo RO,
8,0X414D,pt,Verifique as configurações de rede,Verifique as configurações de rede,
8,0X415D,pt,Por favor, verifique o código de verificação,Por favor, verifique o código de verificação,
1,0X416D,pt,A rede está conectada,A rede está conectada,
8,0X416D,pt,A rede está conectada,A rede está conectada,
1,0X417D,pt,A rede está desconectada,A rede está desconectada,
8,0X417D,pt,A rede está desconectada,A rede está desconectada,
8,0X420D,pt,Por favor, assuma o controle antes do desligamento,Por favor, assuma o controle antes do desligamento,
1,0X420D,pt,por favor assuma o controlo antes de desligar,por favor assuma o controlo antes de desligar,
8,0X450B,pt,Erro na estação de trabalho de comunicação,O software do agente é anormal,Clique em REMOVER para restaurar
1,0X450B,pt,Erro na estação de trabalho de comunicação,O software do agente é anormal,Clique em REMOVER para restaurar
1,0X451D,pt,A comunicação da estação de trabalho de comunicação remota é anormal,A comunicação da estação de trabalho de comunicação remota é anormal,
8,0X451D,pt,A comunicação da estação de trabalho de comunicação remota é anormal,A comunicação da estação de trabalho de comunicação remota é anormal,
1,0X452B,pt,Erro na estação de trabalho de comunicação,Falha TSA local,Clique em REMOVER para restaurar
8,0X452B,pt,Erro na estação de trabalho de comunicação,Falha TSA local,Clique em REMOVER para restaurar
1,0X453B,pt,Erro na estação de trabalho de comunicação,Falha de codec de vídeo,Clique em REMOVER para restaurar
8,0X453B,pt,Erro na estação de trabalho de comunicação,Falha de codec de vídeo,Clique em REMOVER para restaurar
1,0X454D,pt,A versão do software TSA é incompatível,A versão do software TSA é incompatível,
8,0X454D,pt,A versão do software TSA é incompatível,A versão do software TSA é incompatível,
1,0X455A,pt,Exceção de dados,Exceção de dados,Clique em REMOVER para restaurar
8,0X500D,pt,Dados de controlo falsos,Dados de controlo falsos,
1,0X533D,pt,Comunicação anormal,Comunicação anormal,
8,0X533D,pt,Comunicação anormal,Comunicação anormal,
8,0X606D,pt,O braço principal não está arrumado,O braço principal não está arrumado,
1,0X606D,pt,O braço principal não está arrumado,O braço principal não está arrumado,
1,0X607D,pt,A implantação falhou,A implantação falhou,
1,0X608D,pt,Stow falhou,Stow falhou,
5,0X610A,pt,Falha de rede,Falha de rede,Clique em REMOVER para restaurar
A,0X610A,pt,Falha de rede,Falha de rede,Clique em REMOVER para restaurar
5,0X622B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X622B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X623B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X623B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X626B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X626B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
1,0X626D,pt,Falha do motor,Falha de hardware,Entre em contato com o atendimento ao cliente
8,0X626D,pt,Falha do motor,Falha de hardware,
5,0X627B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X627B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X640B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X640B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X641B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X641B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X642B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X642B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X643B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X643B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X651B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X651B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X652B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X652B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X653B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X653B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X660B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X660B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X662B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X662B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X663B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X663B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
8,0X090E,pt,Falha do motor,,
8,0X665A,pt,Exceção de dados,Exceção de dados,Clique em REMOVER para restaurar
5,0X665B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X665B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X666B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X666B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X66AB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X66AB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X66CB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X66CB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X680B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X680B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X682B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X682B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X683B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X683B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X685B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X685B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X686B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X686B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X68AB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X68AB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X68CB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X68CB,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6A0B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6A0B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6A4B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6A4B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6A5B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6A5B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6A6B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6A6B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6A7B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6A7B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6B0B,pt,Falha do motor,Dados de controlo falsos,Clique em REMOVER para restaurar
A,0X6B0B,pt,Falha do motor,Dados de controlo falsos,Clique em REMOVER para restaurar
5,0X6B1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6B1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6B2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6B2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6B4B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6B4B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6B5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6B5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C0B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C0B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C3B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
4,0X030A,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
4,0X100A,pt,Falha do motor,Falha de rede,Clique em REMOVER para restaurar
4,0X110A,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C3B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C4B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C4B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C6B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C6B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C7B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C7B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C8B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C8B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6C9B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6C9B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D0B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6D0B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6D1B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6D2B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D3B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6D3B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D4B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6D4B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6D5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
A,0X6D5B,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D6A,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6D6A,pt,Falha do motor,Falha do motor,Clique em REMOVER para restaurar
5,0X6D7B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6D7B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6D7D,pt,Falha do motor,Falha do motor,
5,0X6D8B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
A,0X6D8B,pt,Falha do motor,Falha de hardware,Clique em REMOVER para restaurar
5,0X6D9B,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
A,0X6D9B,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
5,0X6DAB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
A,0X6DAB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
5,0X6DCB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
A,0X6DCB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
5,0X6DDB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
A,0X6DDB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
5,0X6DEB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
A,0X6DEB,pt,Falha do motor,Falha do condutor do motor,Clique em REMOVER para restaurar
8,0X555E,pt,,,
8,0X556E,pt,,,
8,0X557E,pt,,,
8,0X558E,pt,,,
1,0X70BD,pt,A leitura de informações em execução atingiu o tempo limite,A leitura de informações em execução atingiu o tempo limite,
8,0X70BD,pt,A leitura de informações em execução atingiu o tempo limite,A leitura de informações em execução atingiu o tempo limite,
1,0X70CD,pt,A CPU está sobrecarregada,A CPU está sobrecarregada,
8,0X70CD,pt,A CPU está sobrecarregada,A CPU está sobrecarregada,
1,0X70DD,pt,Sinal do pedal desligado,Sinal do pedal desligado,
5,0X801D,pt,Falha do condutor do motor,Falha do condutor do motor,
A,0X801D,pt,Falha do condutor do motor,Falha do condutor do motor,
5,0X802D,pt,Falha do condutor do motor,Falha do condutor do motor,
A,0X802D,pt,Falha do condutor do motor,Falha do condutor do motor,
5,0X803D,pt,Falha do condutor do motor,Falha do condutor do motor,
A,0X803D,pt,Falha do condutor do motor,Falha do condutor do motor,
5,0X804D,pt,Falha do condutor do motor,Falha do condutor do motor,
A,0X804D,pt,Falha do condutor do motor,Falha do condutor do motor,
6,0XB01B,pt,Imagem anormal,Aquisição anormal de imagens,Clique em REMOVER para restaurar
6,0XB02B,pt,Conexão do endoscópio anormal,Conexão do endoscópio anormal,Por favor, reinsira o endoscópio
6,0XB03B,pt,Endoscópio desconectado,Endoscópio desconectado,Clique em REMOVER para restaurar
6,0XB03D,pt,Endoscópio desconectado,Endoscópio desconectado,
6,0XB04B,pt,Imagem anormal,Imagem não contínua,Clique em REMOVER para restaurar
6,0XB05D,pt,,,Reinicie o controlador do endoscópio
6,0XB06D,pt,,,Reinicie o controlador do endoscópio
6,0XB07A,pt,Falha de rede,Falha de rede,Clique em REMOVER para restaurar
6,0XB50C,pt,Anormalidade na conexão de disco flash USB,Anormalidade na conexão de disco flash USB,
6,0XB50D,pt,Anormalidade na conexão de disco flash USB,Anormalidade na conexão de disco flash USB,
6,0XB51C,pt,Espaço insuficiente em disco do controlador de endoscópio,Espaço insuficiente em disco do controlador de endoscópio,Entre em contato com o atendimento ao cliente
6,0XB51D,pt,Espaço insuficiente em disco do controlador de endoscópio,Espaço insuficiente em disco do controlador de endoscópio,Entre em contato com o atendimento ao cliente
6,0XB52C,pt,A CPU do controlador de endoscópio está sobrecarregada,A CPU do controlador de endoscópio está sobrecarregada,
6,0XB52D,pt,A CPU do controlador de endoscópio está sobrecarregada,A CPU do controlador de endoscópio está sobrecarregada,
6,0XB53C,pt,Espaço em disco flash USB insuficiente,Espaço em disco flash USB insuficiente,Por favor, substitua-o
6,0XB53D,pt,Espaço em disco flash USB insuficiente,Espaço em disco flash USB insuficiente,Por favor, substitua-o
6,0XBA0D,pt,Imagem Out-Sync,Imagem Out-Sync,Por favor, reinsira o endoscópio
6,0XBA1A,pt,,,Reinicie o controlador do endoscópio
6,0XBA2A,pt,Efeito de exibição de efeito 3D fraco,Efeito de exibição de efeito 3D fraco,Reinicie o controlador do endoscópio
6,0XBA3D,pt,,,Reinicie o controlador do endoscópio
6,0XBA5C,pt,Falha ao iniciar o desktop Aero,Falha ao iniciar o desktop Aero,
6,0XBA5D,pt,Falha ao iniciar o desktop Aero,Falha ao iniciar o desktop Aero,
6,0XBA6C,pt,Disco flash USB não autorizado,Disco flash USB não autorizado,Por favor, use-o após a autenticação
6,0XBA6D,pt,Disco flash USB não autorizado,Disco flash USB não autorizado,Por favor, use-o após a autenticação
6,0XBA7D,pt,Falha na conexão da plataforma de energia,Falha na conexão da plataforma de energia,Entre em contato com o atendimento ao cliente
6,0XBA8D,pt,Falha na identificação do tipo de endoscópio,Falha na identificação do tipo de endoscópio,Por favor, substitua o endoscópio
1,0X310E,pt,,,
1,0X500E,pt,,,
1,0X501E,pt,,,
1,0X502E,pt,,,
1,0X503E,pt,,,
1,0X504E,pt,,,
1,0X505E,pt,,,
1,0X506E,pt,,,
1,0X507E,pt,,,
1,0X508E,pt,,,
1,0X509E,pt,,,
1,0X50AE,pt,,,
1,0X50BE,pt,,,
1,0X50CE,pt,,,
1,0X50DE,pt,,,
1,0X50EE,pt,,,
1,0X510E,pt,,,
1,0X511E,pt,,,
1,0X550E,pt,,,
1,0X551E,pt,,,
1,0X552E,pt,,,
1,0X553E,pt,,,
1,0X554E,pt,,,
1,0X555E,pt,,,
1,0X556E,pt,,,
1,0X557E,pt,,,
1,0X558E,pt,,,
1,0X570E,pt,,,
1,0X571E,pt,,,
1,0X572E,pt,,,
1,0X700E,pt,,,
1,0X701E,pt,,,
1,0X702E,pt,,,
1,0X703E,pt,,,
1,0X704E,pt,,,
1,0X705E,pt,,,
1,0X706E,pt,,,
1,0X707E,pt,,,
1,0X708E,pt,,,
1,0X709E,pt,,,
1,0X70AE,pt,,,
1,0X70CE,pt,,,
1,0X710E,pt,,,
1,0X405E,pt,,,
8,0X405E,pt,,,
1,0X66BD,pt,,Entre em contato com o atendimento ao cliente,
1,0X143D,pt,Bateria esgotada,Bateria esgotada,
8,0X143D,pt,Bateria esgotada,Bateria esgotada,
1,0X144D,pt,bateria fraca,bateria fraca,
8,0X144D,pt,bateria fraca,bateria fraca,
6,0XBA9D,pt,Os parâmetros do endoscópio estão sendo configurados,Os parâmetros do endoscópio estão sendo configurados,
1,0X2BDD,pt,Instrumento direito e esquerdo atinge o limite de rotação,Instrumento direito e esquerdo atinge o limite de rotação,
1,0X666D,pt,A versão do software é inconsistente,A versão do software é inconsistente,
8,0X666D,pt,A versão do software é inconsistente,A versão do software é inconsistente,
8,0X614D,pt,Mudar para o sistema remoto,Mudar para o sistema remoto,
1,0X624D,pt,Mudar para o sistema local,Mudar para o sistema local,
1,0X404A,pt,Desconecte-se com o carrinho do paciente,Desconecte-se com o carrinho do paciente,
1,0X021D,pt,O instrumento está bloqueado,O instrumento está bloqueado,
1,0X022E,pt,,,
1,0X030E,pt,,,
1,0X050E,pt,,,
1,0X040E,pt,,,
1,0X090E,pt,,,
1,0X010E,pt,,,
1,0X020E,pt,,,
1,0X559E,pt,,,
1,0X55AE,pt,,,
1,0X55BE,pt,,,
1,0X092E,pt,,,
1,0X344D,pt,,,Por favor, verifique o adaptador
1,0X345D,pt,,,Verifique o instrumento e reinstale o adaptador
1,0X360D,pt,Por favor, tire o instrumento,Por favor, tire o instrumento,
1,0X361D,pt,Por favor, retire o adaptador,Por favor, retire o adaptador,
1,0X362D,pt,Instale o adaptador,Instale o adaptador,
1,0X128D,pt,Falha mestre de volta a zero,Falha mestre de volta a zero,
1,0X127D,pt,,,Por favor, combine as pegas no controle apertando
8,0X127D,pt,,,Por favor, combine as pegas no controle apertando
6,0X129D,pt,Falha ao reverter,Falha ao reverter,Verifique o estado da ligação
1,0X130D,pt,,,Por favor, reinsira o endoscópio
6,0X144C,pt,Falha ao reverter,Falha ao reverter,Por favor, redefina
1,0X145D,pt,O carrinho do doente não pode ser ajustado no estado atual.,O carrinho do doente não pode ser ajustado no estado atual.,
1,0X146D,pt,Por favor, opere no carrinho do paciente,Por favor, opere no carrinho do paciente,
1,0X520E,pt,,,
1,0X533E,pt,,,
3,0X300E,pt,,,
3,0X301E,pt,,,
9,0X300E,pt,,,
9,0X301E,pt,,,
3,0X302E,pt,,,
3,0X303E,pt,,,
3,0X304E,pt,,,
3,0X305E,pt,,,
3,0X306E,pt,,,
3,0X307E,pt,,,
3,0X308E,pt,,,
3,0X309E,pt,,,
9,0X302E,pt,,,
9,0X303E,pt,,,
9,0X304E,pt,,,
9,0X305E,pt,,,
9,0X306E,pt,,,
9,0X307E,pt,,,
9,0X308E,pt,,,
9,0X309E,pt,,,
1,0X57DE,pt,,,
1,0X57AE,pt,,,
1,0X57BE,pt,,,
8,0X57DE,pt,,,
8,0X57AE,pt,,,
8,0X57BE,pt,,,
1,0X579E,pt,,,
1,0X57CE,pt,,,
1,0X514E,pt,,,
1,0X515E,pt,,,
1,0X516E,pt,,,
1,0X517E,pt,,,
1,0X518E,pt,,,
1,0X519E,pt,,,
1,0X521E,pt,,,
1,0X522E,pt,,,
1,0X523E,pt,,,
1,0X524E,pt,,,
1,0X525E,pt,,,
1,0X526E,pt,,,
1,0X527E,pt,,,
1,0X528E,pt,,,
1,0X529E,pt,,,
1,0X52AE,pt,,,
1,0X52BE,pt,,,
1,0X52CE,pt,,,
1,0X52DE,pt,,,
1,0X52EE,pt,,,
1,0X52FE,pt,,,
1,0X530E,pt,,,
1,0X531E,pt,,,
1,0X532E,pt,,,
1,0X57EE,pt,,,
1,0X534E,pt,,,
1,0X535E,pt,,,
1,0X536E,pt,,,
1,0X537E,pt,,,
1,0X538E,pt,,,
1,0X539E,pt,,,
1,0X53AE,pt,,,
1,0X53BE,pt,,,
1,0X53CE,pt,,,
1,0X53DE,pt,,,
1,0X53EE,pt,,,
1,0X53FE,pt,,,
1,0X540E,pt,,,
1,0X541E,pt,,,
1,0X542E,pt,,,
1,0X543E,pt,,,
1,0X544E,pt,,,
1,0X545E,pt,,,
1,0X546E,pt,,,
1,0X547E,pt,,,
1,0X548E,pt,,,
1,0X549E,pt,,,
1,0X54AE,pt,,,
1,0X54BE,pt,,,
1,0X54CE,pt,,,
1,0X54DE,pt,,,
1,0X54EE,pt,,,
1,0X54FE,pt,,,
1,0X560E,pt,,,
1,0X561E,pt,,,
1,0X562E,pt,,,
1,0X563E,pt,,,
1,0X564E,pt,,,
1,0X565E,pt,,,
1,0X567E,pt,,,
1,0X568E,pt,,,
1,0X569E,pt,,,
1,0X56AE,pt,,,
1,0X56CE,pt,,,
1,0X56DE,pt,,,
1,0X56EE,pt,,,
1,0X56FE,pt,,,
1,0X573E,pt,,,
1,0X574E,pt,,,
1,0X575E,pt,,,
1,0X576E,pt,,,
1,0X577E,pt,,,
1,0X578E,pt,,,
8,0X579E,pt,,,
8,0X57CE,pt,,,
8,0X514E,pt,,,
8,0X515E,pt,,,
8,0X516E,pt,,,
8,0X517E,pt,,,
8,0X518E,pt,,,
8,0X519E,pt,,,
8,0X521E,pt,,,
8,0X522E,pt,,,
8,0X523E,pt,,,
8,0X524E,pt,,,
8,0X525E,pt,,,
8,0X526E,pt,,,
8,0X527E,pt,,,
8,0X528E,pt,,,
8,0X529E,pt,,,
8,0X52AE,pt,,,
8,0X52BE,pt,,,
8,0X52CE,pt,,,
8,0X52DE,pt,,,
8,0X52EE,pt,,,
8,0X52FE,pt,,,
8,0X530E,pt,,,
8,0X531E,pt,,,
8,0X532E,pt,,,
8,0X57EE,pt,,,
8,0X534E,pt,,,
8,0X535E,pt,,,
8,0X536E,pt,,,
8,0X537E,pt,,,
8,0X538E,pt,,,
8,0X539E,pt,,,
8,0X53AE,pt,,,
8,0X53BE,pt,,,
8,0X53CE,pt,,,
8,0X53DE,pt,,,
8,0X53EE,pt,,,
8,0X53FE,pt,,,
8,0X540E,pt,,,
8,0X541E,pt,,,
8,0X542E,pt,,,
8,0X543E,pt,,,
8,0X544E,pt,,,
8,0X545E,pt,,,
8,0X546E,pt,,,
8,0X547E,pt,,,
8,0X548E,pt,,,
8,0X549E,pt,,,
8,0X54AE,pt,,,
8,0X54BE,pt,,,
8,0X54CE,pt,,,
8,0X54DE,pt,,,
8,0X54EE,pt,,,
8,0X54FE,pt,,,
8,0X560E,pt,,,
8,0X561E,pt,,,
8,0X562E,pt,,,
8,0X563E,pt,,,
8,0X564E,pt,,,
8,0X565E,pt,,,
8,0X567E,pt,,,
8,0X568E,pt,,,
8,0X569E,pt,,,
8,0X56AE,pt,,,
8,0X56CE,pt,,,
8,0X56DE,pt,,,
8,0X56EE,pt,,,
8,0X56FE,pt,,,
8,0X573E,pt,,,
8,0X574E,pt,,,
8,0X575E,pt,,,
8,0X576E,pt,,,
8,0X577E,pt,,,
8,0X578E,pt,,,
1,0X580C,pt,Falha ao calcular a vida útil do instrumento,Falha ao calcular a vida útil do instrumento,
1,0X580E,pt,,,
1,0X512E,pt,,,
1,0X513E,pt,,,
1,0X590E,pt,,,
1,0X591E,pt,,,
1,0X594E,pt,,,
1,0X040D,pt,Exceder o limite de desvio de movimento,Exceder o limite de desvio de movimento,atenção
8,0X040D,pt,Exceder o limite de desvio de movimento,Exceder o limite de desvio de movimento,atenção
1,0X665A,pt,Exceção de dados,Exceção de dados,Clique em REMOVER para restaurar
8,0X455A,pt,Exceção de dados,Exceção de dados,Clique em REMOVER para restaurar
8,0X70CE,pt,,,
1,0X581E,pt,,,
8,0X2BDD,pt,Instrumento direito e esquerdo atinge o limite de rotação,Instrumento direito e esquerdo atinge o limite de rotação,
6,0XB07D,pt,Rede não conectada,Rede não conectada,Por favor, verifique o cabo de comunicação
1,0x580D,pt,Aguarde o autoteste terminar,Aguarde o autoteste terminar,
1,0x581D,pt,Ajuste de saída primeiro,Ajuste de saída primeiro,
1,0x582D,pt,Sair do estado cirúrgico confirmado primeiro,Sair do estado cirúrgico confirmado primeiro,
1,0x583D,pt,Saia primeiro do controlo da embraiagem,Saia primeiro do controlo da embraiagem,
1,0x584D,pt,Saia primeiro do controle mestre-escravo,Saia primeiro do controle mestre-escravo,
1,0x585D,pt,Saia primeiro do controlo do endoscópio,Saia primeiro do controlo do endoscópio,
6,0XB54D,pt,Porta série anormal,Porta série anormal,Entre em contato com o atendimento ao cliente
6,0XB55D,pt,Falha ao definir o parâmetro de imagem,Falha ao definir o parâmetro de imagem,Por favor, tente novamente
6,0XB56D,pt,O instrumento está muito longe do centro do campo de visão,O instrumento está muito longe do centro do campo de visão,
1,0x586D,pt,Por favor, ajuste a distância entre a {0} do braço e a {1} do braço,Por favor, ajuste a distância entre a {0} do braço e a {1} do braço,
1,0x55CE,pt,,,
6,0XB57D,pt,Falha ao configurar o parâmetro image,Falha ao configurar o parâmetro image,Entre em contato com o atendimento ao cliente
6,0XB58A,pt,Arranque anormal do controlador do endoscópio,Arranque anormal do controlador do endoscópio,Reinicie o host da imagem
6,0XB59A,pt,Falha ao configurar a interface do controlador de endoscópio,Falha ao configurar a interface do controlador de endoscópio,Reinicie o host da imagem
1,0X456A,pt,Exceção de dados,Falha ao transferir parâmetros,Por favor, verifique
8,0X456A,pt,Exceção de dados,Falha ao transferir parâmetros,Por favor, verifique
1,0X457A,pt,Exceção de dados,Falha ao verificar parâmetros,Por favor, reconecte-se
8,0X457A,pt,Exceção de dados,Falha ao verificar parâmetros,Por favor, reconecte-se
1,0X458E,pt,,,
1,0X459E,pt,,,
1,0X131D,pt,Falha ao reiniciar,Falha ao reiniciar,
8,0X131D,pt,Falha ao reiniciar,Falha ao reiniciar,
1,0X453D,pt,FPS é baixo,FPS é baixo,Por favor, opere devagar
8,0X453D,pt,FPS é baixo,FPS é baixo,Por favor, opere devagar
1,0X587D,pt,O Mestre está redefinindo,O Mestre está redefinindo,
1,0X88BE,pt,,,
8,0X587D,pt,O Mestre está redefinindo,O Mestre está redefinindo,
8,0X88BE,pt,,,
1,0X103A,pt,Falha de rede,Falha na conexão do cabo de rede do paciente,Por favor, verifique e clique em REMOVER para restaurar
1,0X104A,pt,Falha de rede,Falha na conexão do cabo de emergência,Por favor, verifique e clique em REMOVER para restaurar
1,0X105A,pt,Falha de hardware,Certificado de autorização invalidado,Por favor, reinicie o sistema
